names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
Parva,0.128615,-0.3554322,0.8976622895340494,0.9999560939683844,1.0,1.0
Ly6m,0.1286046,-0.21352449,0.8976705256056445,0.9999560939683844,1.0,1.0
Ankrd13d,0.12686259,,0.8990491546059027,0.9999560939683844,1.0,1.0
Hoxb8,0.12157836,-0.47740158,0.9032329547226956,0.9999560939683844,1.0,1.0
Sv2c,0.12123711,-0.3073281,0.9035032343350896,0.9999560939683844,1.0,1.0
Cltrn,0.12112618,-0.12452366,0.9035910909762758,0.9999560939683844,1.0,1.0
Pik3cb,0.11930544,2.8970277,0.9050333749101614,0.9999560939683844,1.0,1.0
Acsl6,0.11888275,-0.28201348,0.9053682453518165,0.9999560939683844,1.0,1.0
Gria4,0.11881317,-0.33220443,0.9054233715580536,0.9999560939683844,1.0,1.0
Crb2,0.118022926,-0.213383,0.9060494905813677,0.9999560939683844,1.0,1.0
Vangl1,0.117890514,-0.1540216,0.9061544094187491,0.9999560939683844,1.0,1.0
Kcnj5,0.11624169,-0.24686018,0.9074609917080536,0.9999560939683844,1.0,1.0
Cdh3,0.11515212,-0.12396331,0.9083245474050632,0.9999560939683844,1.0,1.0
Stk32a,0.11361365,-0.17704883,0.9095440668255764,0.9999560939683844,1.0,1.0
Fbxl13,0.1091878,-0.12930942,0.9130535411480011,0.9999560939683844,1.0,1.0
Cfap53,0.10911927,-0.09967027,0.9131078875102026,0.9999560939683844,1.0,1.0
Rspo3,0.107959926,-0.20270617,0.9140274801849028,0.9999560939683844,1.0,1.0
Rsph1,0.106708445,-0.05843238,0.9150202802014813,0.9999560939683844,1.0,1.0
Chrd,0.10647725,-0.15621115,0.915203702060181,0.9999560939683844,1.0,1.0
Rnf2,0.10402277,,0.9171512780000296,0.9999560939683844,1.0,1.0
Ptx3,0.10385865,-0.24055636,0.917281521703789,0.9999560939683844,1.0,1.0
Casq2,0.10306696,-0.20474105,0.9179098276507589,0.9999560939683844,1.0,1.0
Musk,0.10225214,-0.3277701,0.9185565429970372,0.9999560939683844,1.0,1.0
Twist2,0.10204629,-0.21915542,0.9187199322588644,0.9999560939683844,1.0,1.0
Tbx20,0.10197893,-0.28107825,0.9187734016815432,0.9999560939683844,1.0,1.0
Msx1,0.1012918,-0.2296871,0.9193188260319818,0.9999560939683844,1.0,1.0
Il34,0.10125007,-0.17549086,0.9193519505032591,0.9999560939683844,1.0,1.0
Scn2a,0.101232335,-0.19035622,0.919366026533429,0.9999560939683844,1.0,1.0
Cr2,0.10121624,-0.19476926,0.9193788020826853,0.9999560939683844,1.0,1.0
Ntrk2,0.1006837,-0.3655575,0.9198015544305269,0.9999560939683844,1.0,1.0
Dner,0.10043111,-0.26036772,0.9200020751942606,0.9999560939683844,1.0,1.0
Dmc1,0.10028703,-0.18970603,0.9201164531092525,0.9999560939683844,1.0,1.0
Retn,0.10020926,-0.29711598,0.9201781949182326,0.9999560939683844,1.0,1.0
Slc8a3,0.09942721,-0.19894183,0.9207990825453561,0.9999560939683844,1.0,1.0
Fbxl7,0.09744446,-0.26553422,0.9223734375534614,0.9999560939683844,1.0,1.0
Aldh3a1,0.09588691,-0.11975946,0.9236103930011265,0.9999560939683844,1.0,1.0
Fgg,0.09507257,-0.2871306,0.9242571858029096,0.9999560939683844,1.0,1.0
Ptgs2,0.09495191,-0.267747,0.9243530225683311,0.9999560939683844,1.0,1.0
Syt6,0.094232015,-0.19805768,0.9249248509605097,0.9999560939683844,1.0,1.0
Gh,0.093373254,-0.3608872,0.9256070385963343,0.9999560939683844,1.0,1.0
Mst1,0.093303286,-0.15091611,0.9256626204343887,0.9999560939683844,1.0,1.0
Nog,0.09326821,-0.23016489,0.9256904880490039,0.9999560939683844,1.0,1.0
Kif19a,0.09246717,-0.4600111,0.9263268743677686,0.9999560939683844,1.0,1.0
Snph,0.09165611,-0.20978405,0.9269712711971696,0.9999560939683844,1.0,1.0
Dpp10,0.091598,-0.4417581,0.9270174435841119,0.9999560939683844,1.0,1.0
Esr2,0.09145094,-0.12372944,0.9271342922148789,0.9999560939683844,1.0,1.0
Pon1,0.09138733,-0.056898568,0.927184830117516,0.9999560939683844,1.0,1.0
Inha,0.091372676,-0.09043247,0.9271964691912635,0.9999560939683844,1.0,1.0
Fzd3,0.08981754,-0.16270243,0.9284322134549031,0.9999560939683844,1.0,1.0
She,0.089703046,-0.2849914,0.9285231953507899,0.9999560939683844,1.0,1.0
Nts,0.08886751,-0.31168827,0.9291872076064184,0.9999560939683844,1.0,1.0
Prf1,0.08871919,-0.13246565,0.9293050806919713,0.9999560939683844,1.0,1.0
Fabp7,0.08854447,-0.48443624,0.9294439416186486,0.9999560939683844,1.0,1.0
Syngr3,0.08788172,-0.17753537,0.9299706828953231,0.9999560939683844,1.0,1.0
Rabep2,0.08774748,-3.3988438,0.9300773829602595,0.9999560939683844,1.0,1.0
Gfi1b,0.087187365,-0.5400007,0.9305225801168638,0.9999560939683844,1.0,1.0
Trdn,0.08634566,-0.43624547,0.9311916422876225,0.9999560939683844,1.0,1.0
Ntf3,0.08520886,-0.13136917,0.9320953440011877,0.9999560939683844,1.0,1.0
a,0.08440223,-0.15355074,0.9327366300695608,0.9999560939683844,1.0,1.0
Ror1,0.083399974,-0.19685945,0.9335335098615832,0.9999560939683844,1.0,1.0
S100b,0.08105564,-0.16234674,0.9353977010864568,0.9999560939683844,1.0,1.0
Zfp57,0.07902982,-0.1377397,0.9370089036669904,0.9999560939683844,1.0,1.0
Cdh20,0.07836611,-0.2854506,0.9375368299446449,0.9999560939683844,1.0,1.0
Sucnr1,0.07653583,-0.34314194,0.9389928123548128,0.9999560939683844,1.0,1.0
Hjv,0.07573729,-0.20354773,0.9396281056054334,0.9999560939683844,1.0,1.0
Nlgn3,0.07459866,-0.17140761,0.940534036039299,0.9999560939683844,1.0,1.0
Wnt10a,0.074583344,-0.15373833,0.940546228097702,0.9999560939683844,1.0,1.0
Pthlh,0.074522145,-0.100144334,0.9405949197906155,0.9999560939683844,1.0,1.0
Dpysl5,0.07411816,-0.31374496,0.9409163672068334,0.9999560939683844,1.0,1.0
Asxl3,0.073955484,-0.2340299,0.9410458077234675,0.9999560939683844,1.0,1.0
Mmp16,0.07387848,-0.16639054,0.9411070778003342,0.9999560939683844,1.0,1.0
Cnga2,0.07377758,-0.118891194,0.9411873659004578,0.9999560939683844,1.0,1.0
Nos2,0.07251878,-0.60295796,0.9421890616903068,0.9999560939683844,1.0,1.0
Mmp7,0.07212934,-0.5118032,0.9424989756067043,0.9999560939683844,1.0,1.0
Timp4,0.07133052,-0.11787301,0.9431347059542479,0.9999560939683844,1.0,1.0
Grifin,0.07126509,-0.26387084,0.9431867839198946,0.9999560939683844,1.0,1.0
Slc17a8,0.07121912,-0.26997614,0.9432233690277497,0.9999560939683844,1.0,1.0
Cox8b,0.070356496,-0.1643825,0.9439099179907608,0.9999560939683844,1.0,1.0
Kcnq3,0.07034994,-0.3386648,0.9439151338060596,0.9999560939683844,1.0,1.0
Chrnb1,0.069944985,-0.18334305,0.9442374451667894,0.9999560939683844,1.0,1.0
Inpp1,0.06874112,,0.9451956886703337,0.9999560939683844,1.0,1.0
Ryr3,0.06762119,-0.09829999,0.9460871902368037,0.9999560939683844,1.0,1.0
Saa1,0.066812724,-0.30424348,0.9467307919082063,0.9999560939683844,1.0,1.0
Kcnma1,0.06673852,-0.13621967,0.9467898678354273,0.9999560939683844,1.0,1.0
Cfap299,0.0660007,-0.1033592,0.947377267204028,0.9999560939683844,1.0,1.0
Sptb,0.06527927,-0.33984864,0.9479516511448146,0.9999560939683844,1.0,1.0
Dao,0.064694196,-0.22068387,0.9484174851969125,0.9999560939683844,1.0,1.0
Inhbb,0.06411982,-0.18810214,0.9488748192580215,0.9999560939683844,1.0,1.0
Hpse2,0.0640487,-0.13596511,0.9489314500533381,0.9999560939683844,1.0,1.0
Galnt14,0.063414,-0.27408674,0.9494368414135059,0.9999560939683844,1.0,1.0
Hoxd4,0.06260891,-0.14345351,0.9500779334263557,0.9999560939683844,1.0,1.0
Wnt9b,0.060778625,-0.2178528,0.9515355128549357,0.9999560939683844,1.0,1.0
Ngf,0.060734488,-0.1381365,0.9515706650125826,0.9999560939683844,1.0,1.0
Kcnj3,0.058950074,-0.1273377,0.9529918727615401,0.9999560939683844,1.0,1.0
Hspb2,0.05860285,-0.33601135,0.953268440911821,0.9999560939683844,1.0,1.0
Lef1,0.057986747,-0.19433212,0.9537591847411716,0.9999560939683844,1.0,1.0
Duxbl1,0.057870813,-0.121898,0.9538515322138559,0.9999560939683844,1.0,1.0
Itga2b,0.057635088,-0.54800177,0.954039299641164,0.9999560939683844,1.0,1.0
Sost,0.057286996,-0.15903613,0.9543165798335431,0.9999560939683844,1.0,1.0
Drc7,0.057244882,-0.032643203,0.9543501271205889,0.9999560939683844,1.0,1.0
Gdf9,0.05722811,-0.27314326,0.954363484644125,0.9999560939683844,1.0,1.0
Mymk,0.057118054,-0.18454114,0.954451153306227,0.9999560939683844,1.0,1.0
Cd59b,0.057103794,-0.21814804,0.9544625149595402,0.9999560939683844,1.0,1.0
Adprhl1,0.056312874,-0.100868784,0.9550925637616502,0.9999560939683844,1.0,1.0
Ifi208,0.056166388,-0.1667817,0.9552092567740427,0.9999560939683844,1.0,1.0
Madcam1,0.055507883,-0.24971974,0.9557338497509472,0.9999560939683844,1.0,1.0
Adcy1,0.055331524,-0.06280011,0.9558743484274341,0.9999560939683844,1.0,1.0
Gbx2,0.054486442,-0.22642334,0.9565476093948473,0.9999560939683844,1.0,1.0
Grik3,0.054392576,-0.13776052,0.9566223924982455,0.9999560939683844,1.0,1.0
Tbx18,0.053680394,-0.1332856,0.9571898044112493,0.9999560939683844,1.0,1.0
Ebf2,0.0533429,-0.31218675,0.957458699219539,0.9999560939683844,1.0,1.0
F8,0.05252596,-0.15486562,0.9581096104888402,0.9999560939683844,1.0,1.0
Ido2,0.051847313,-0.21500875,0.9586503557243886,0.9999560939683844,1.0,1.0
Cntn6,0.05166729,-0.122155644,0.9587938000097078,0.9999560939683844,1.0,1.0
Zfp536,0.04749451,-0.13715725,0.9621191076042137,0.9999560939683844,1.0,1.0
Cyp1a1,0.047465213,-0.09067959,0.9621424568113701,0.9999560939683844,1.0,1.0
Lpin3,0.046532817,-0.127167,0.9628855775432896,0.9999560939683844,1.0,1.0
Il12a,0.045625385,-0.09883147,0.9636088358787774,0.9999560939683844,1.0,1.0
Il21,0.04475997,-0.17859344,0.9642986322480396,0.9999560939683844,1.0,1.0
Nrip3,0.044758137,-0.09849208,0.9643000917566175,0.9999560939683844,1.0,1.0
Slc17a7,0.044545062,-0.11012172,0.9644699332809014,0.9999560939683844,1.0,1.0
Wif1,0.04382758,-0.10486793,0.9650418447494951,0.9999560939683844,1.0,1.0
Agtr1a,0.043805603,-0.129221,0.965059359583478,0.9999560939683844,1.0,1.0
Gdf7,0.043138135,-0.11289029,0.9655914190703917,0.9999560939683844,1.0,1.0
Gabrg3,0.042784646,-0.1404009,0.9658732032573651,0.9999560939683844,1.0,1.0
Htr1b,0.04216575,-0.060133476,0.9663665662928929,0.9999560939683844,1.0,1.0
Cldn10,0.03949453,-0.07924134,0.9684961162521194,0.9999560939683844,1.0,1.0
Sox10,0.038725484,-0.16200058,0.9691092550691428,0.9999560939683844,1.0,1.0
Kcna4,0.03786537,-0.17147988,0.9697950240455526,0.9999560939683844,1.0,1.0
Aicda,0.037606034,-0.22913598,0.9700017964415822,0.9999560939683844,1.0,1.0
Cd160,0.036899246,-0.08595531,0.9705653401768919,0.9999560939683844,1.0,1.0
Bglap2,0.03678919,-0.107709914,0.9706530926580633,0.9999560939683844,1.0,1.0
Slc44a5,0.03678919,-0.18379737,0.9706530926580633,0.9999560939683844,1.0,1.0
Tdgf1,0.036517233,-0.1555245,0.9708699396278327,0.9999560939683844,1.0,1.0
Ecel1,0.036035083,-0.1998948,0.9712543833907383,0.9999560939683844,1.0,1.0
Tet1,0.03547767,-0.40134183,0.971698849580049,0.9999560939683844,1.0,1.0
Ctnna3,0.03501596,-0.0808679,0.9720670162543552,0.9999560939683844,1.0,1.0
Epha5,0.034954857,-0.1315109,0.9721157367336367,0.9999560939683844,1.0,1.0
Gpbar1,0.034314856,-0.1974977,0.9726260784460823,0.9999560939683844,1.0,1.0
Pcsk1,0.03410814,-0.12506014,0.972790917919543,0.9999560939683844,1.0,1.0
Bglap,0.034027863,-0.09887879,0.9728549328166446,0.9999560939683844,1.0,1.0
Fosl1,0.033978615,-0.17315063,0.9728942025459693,0.9999560939683844,1.0,1.0
Tas1r1,0.032487173,-0.102209434,0.9740835450389748,0.9999560939683844,1.0,1.0
Xkr6,0.03143094,-0.08378874,0.9749258644744093,0.9999560939683844,1.0,1.0
Chst8,0.030534979,-0.1439513,0.975640397727779,0.9999560939683844,1.0,1.0
Klrc1,0.030525727,-0.15484303,0.9756477760379345,0.9999560939683844,1.0,1.0
Col9a3,0.030125111,-0.2562578,0.975967274229304,0.9999560939683844,1.0,1.0
Nmur1,0.029854018,-0.074376866,0.976183477625651,0.9999560939683844,1.0,1.0
Slc19a3,0.029625714,-0.0638553,0.9763655571371588,0.9999560939683844,1.0,1.0
Tert,0.029593622,-0.07365091,0.9763911513590753,0.9999560939683844,1.0,1.0
Nkx2-5,0.029044114,-0.09502469,0.9768294081217699,0.9999560939683844,1.0,1.0
Gpr149,0.028989086,-0.15022144,0.9768732956736645,0.9999560939683844,1.0,1.0
Gpr101,0.028989086,-0.13386612,0.9768732956736645,0.9999560939683844,1.0,1.0
Nr1h4,0.028840577,-0.08028244,0.9769917386102273,0.9999560939683844,1.0,1.0
Nox1,0.02812897,-0.07872826,0.9775592878773245,0.9999560939683844,1.0,1.0
Muc5ac,0.027946733,-0.08052522,0.9777046358243625,0.9999560939683844,1.0,1.0
Gpr83,0.027921386,-0.09769622,0.9777248508540611,0.9999560939683844,1.0,1.0
H19,0.027750423,-0.26435876,0.9778612065985356,0.9999560939683844,1.0,1.0
Grm4,0.027212672,-0.054433208,0.9782901087987983,0.9999560939683844,1.0,1.0
Mei4,0.027103772,-0.072334684,0.9783769661057911,0.9999560939683844,1.0,1.0
Mapk10,0.026215324,-0.056718383,0.9790855928599624,0.9999560939683844,1.0,1.0
Gnat2,0.0254936,-0.07657532,0.9796612537782842,0.9999560939683844,1.0,1.0
Six6,0.025383543,-0.093614794,0.9797490374336003,0.9999560939683844,1.0,1.0
Lbx1,0.024633486,-0.15960643,0.9803473102750906,0.9999560939683844,1.0,1.0
Ryr1,0.023663314,-0.10590553,0.9811211686748896,0.9999560939683844,1.0,1.0
Kcnn2,0.022810524,-0.041920755,0.9818014131295383,0.9999560939683844,1.0,1.0
Sez6,0.02280532,-0.10093818,0.9818055642838452,0.9999560939683844,1.0,1.0
Il31,0.022748172,-0.108448714,0.9818511501403805,0.9999560939683844,1.0,1.0
Gabrr2,0.02250387,-0.057373438,0.9820460245779078,0.9999560939683844,1.0,1.0
Mip,0.021998113,-0.11065282,0.9824494603356801,0.9999560939683844,1.0,1.0
Slc18a2,0.021846907,-0.06747019,0.982570076818628,0.9999560939683844,1.0,1.0
Htr1a,0.021833029,-0.112727955,0.9825811468026503,0.9999560939683844,1.0,1.0
Adamts13,0.02174109,-0.071005344,0.9826544855314138,0.9999560939683844,1.0,1.0
Sorcs3,0.020972915,-0.11023333,0.9832672616489563,0.9999560939683844,1.0,1.0
Ptk6,0.020848403,-0.04997854,0.9833665859785239,0.9999560939683844,1.0,1.0
Oxtr,0.020112801,-0.05878298,0.9839533888722723,0.9999560939683844,1.0,1.0
Camk2b,0.019804316,-0.2875108,0.9841994750670683,0.9999560939683844,1.0,1.0
Lypd6,0.019785235,-0.068035975,0.9842146969431648,0.9999560939683844,1.0,1.0
Dio3,0.019362742,-0.12683664,0.9845517322680956,0.9999560939683844,1.0,1.0
Npy2r,0.019307714,-0.078735225,0.9845956300933368,0.9999560939683844,1.0,1.0
Il25,0.019307714,-0.085058056,0.9845956300933368,0.9999560939683844,1.0,1.0
Gck,0.019260203,-0.025352065,0.9846335314055431,0.9999560939683844,1.0,1.0
Fscn2,0.019198911,-0.05621183,0.9846824264558763,0.9999560939683844,1.0,1.0
Ahi1,0.019046452,-0.611583,0.9848040492987926,0.9999560939683844,1.0,1.0
Foxd3,0.0184476,-0.09421438,0.9852817798367711,0.9999560939683844,1.0,1.0
Tlx1,0.0184476,-0.0731919,0.9852817798367711,0.9999560939683844,1.0,1.0
Syt9,0.018297743,-0.046545412,0.9854013286231273,0.9999560939683844,1.0,1.0
Gsc,0.017587485,-0.09980925,0.9859679404674614,0.9999560939683844,1.0,1.0
Erbb4,0.017587485,-0.035664104,0.9859679404674614,0.9999560939683844,1.0,1.0
Pou3f1,0.017532457,-0.07523647,0.9860118397303462,0.9999560939683844,1.0,1.0
Lrrc15,0.017532457,-0.08743396,0.9860118397303462,0.9999560939683844,1.0,1.0
Kiss1,0.017532457,-0.0826295,0.9860118397303462,0.9999560939683844,1.0,1.0
Kl,0.017356675,-0.05523762,0.9861520716342737,0.9999560939683844,1.0,1.0
Fgf9,0.017318513,-0.06192338,0.9861825167753553,0.9999560939683844,1.0,1.0
Gnal,0.01728382,-0.13983035,0.986210194193801,0.9999560939683844,1.0,1.0
Grm2,0.016617315,-0.06785583,0.9867419113376039,0.9999560939683844,1.0,1.0
Gpr37l1,0.016508607,-0.047669888,0.9868286349993428,0.9999560939683844,1.0,1.0
Ebf3,0.016463025,-0.043020736,0.98686500055281,0.9999560939683844,1.0,1.0
Rxfp1,0.016456375,-0.045378443,0.9868703054666979,0.9999560939683844,1.0,1.0
Krt40,0.015867256,-0.16200823,0.9873402923607683,0.9999560939683844,1.0,1.0
Ntrk1,0.0157572,-0.06018589,0.9874280934470115,0.9999560939683844,1.0,1.0
Opalin,0.0157572,-0.07011722,0.9874280934470115,0.9999560939683844,1.0,1.0
Nr1i3,0.0157572,-0.056402743,0.9874280934470115,0.9999560939683844,1.0,1.0
Slc25a31,0.015647145,-0.049272247,0.9875158946855175,0.9999560939683844,1.0,1.0
Tpsb2,0.014952114,-0.09790603,0.9880703837142957,0.9999560939683844,1.0,1.0
Htr1f,0.014897086,-0.07529867,0.9881142848563047,0.9999560939683844,1.0,1.0
Pnoc,0.014897086,-0.08332672,0.9881142848563047,0.9999560939683844,1.0,1.0
Isl2,0.014842058,-0.055953063,0.9881581860343019,0.9999560939683844,1.0,1.0
Tacr1,0.013981943,-0.0314059,0.9888443867811978,0.9999560939683844,1.0,1.0
Bsnd,0.01387632,-0.05074667,0.9889286535809223,0.9999560939683844,1.0,1.0
Spata25,0.0137816835,-0.060064785,0.9890041555082357,0.9999560939683844,1.0,1.0
Fgl1,0.013671627,-0.050969083,0.9890919592990352,0.9999560939683844,1.0,1.0
Emx1,0.012261715,-0.049075883,0.9902168125244722,0.9999560939683844,1.0,1.0
Adamts20,0.01210222,-0.07142167,0.9903440613699491,0.9999560939683844,1.0,1.0
Myl2,0.01107654,-0.07615139,0.9911623809731708,0.9999560939683844,1.0,1.0
Grm3,0.010541486,-0.062299237,0.9915892672165598,0.9999560939683844,1.0,1.0
Oca2,0.0104864575,-0.06230071,0.9916331708214938,0.9999560939683844,1.0,1.0
Brs3,0.0104864575,-0.05725703,0.9916331708214938,0.9999560939683844,1.0,1.0
Mstn,0.010324842,-0.06514763,0.9917621137791537,0.9999560939683844,1.0,1.0
Cyp27b1,0.010324842,-0.031870138,0.9917621137791537,0.9999560939683844,1.0,1.0
Slc7a10,0.009913529,-0.08011071,0.992090277260297,0.9999560939683844,1.0,1.0
Slc2a2,0.0096275,-0.026173843,0.9923184854591908,0.9999560939683844,1.0,1.0
Cckbr,0.009626343,-0.05857465,0.9923194081351375,0.9999560939683844,1.0,1.0
D1Pas1,0.009626343,-0.04684163,0.9923194081351375,0.9999560939683844,1.0,1.0
Cacng3,0.009626343,-0.05071545,0.9923194081351375,0.9999560939683844,1.0,1.0
Foxn4,0.009573146,-0.03813715,0.9923618512397706,0.9999560939683844,1.0,1.0
Minar2,0.009135138,-0.07678127,0.9927113156565,0.9999560939683844,1.0,1.0
Gpr26,0.008766228,-0.05553122,0.9930056511306823,0.9999560939683844,1.0,1.0
Rtbdn,0.0087112,-0.04000788,0.9930495554859016,0.9999560939683844,1.0,1.0
Cbln3,0.008601145,-0.025180608,0.9931373642593453,0.9999560939683844,1.0,1.0
Padi6,0.007851087,-0.04601603,0.9937358039694693,0.9999560939683844,1.0,1.0
Pax4,0.007851087,-0.03388694,0.9937358039694693,0.9999560939683844,1.0,1.0
Il17f,0.0077979853,-0.032921813,0.9937781708396555,0.9999560939683844,1.0,1.0
Grxcr1,0.007796058,-0.028089311,0.9937797086574157,0.9999560939683844,1.0,1.0
Rspo2,0.0075916545,-0.040070012,0.9939427943609265,0.9999560939683844,1.0,1.0
Gabra2,0.0069909715,-0.030446397,0.9944220570871733,0.9999560939683844,1.0,1.0
Cga,0.0069909715,-0.036079776,0.9944220570871733,0.9999560939683844,1.0,1.0
Bmp15,0.0069909715,-0.024206508,0.9944220570871733,0.9999560939683844,1.0,1.0
Ascl1,0.006940088,-0.044123504,0.994462655725213,0.9999560939683844,1.0,1.0
Gmnc,0.006937582,-0.018013481,0.9944646549009422,0.9999560939683844,1.0,1.0
Nobox,0.0069359434,-0.02931267,0.9944659620543224,0.9999560939683844,1.0,1.0
Gpr20,0.0069359434,-0.019773262,0.9944659620543224,0.9999560939683844,1.0,1.0
Htr2b,0.0067671975,-0.051230915,0.9946005989314018,0.9999560939683844,1.0,1.0
Nkx6-2,0.0060758293,-0.0151662985,0.9951522195452266,0.9999560939683844,1.0,1.0
Fgf17,0.006022825,-0.012186313,0.9951945100453246,0.9999560939683844,1.0,1.0
Frrs1l,0.0058638123,-0.027173974,0.9953213816261469,0.9999560939683844,1.0,1.0
Grin2a,0.0058431886,-0.066673994,0.9953378364944548,0.9999560939683844,1.0,1.0
Cnpy1,0.005270743,-0.028454447,0.9957945751943424,0.9999560939683844,1.0,1.0
Nr1i2,0.0052157147,-0.010107914,0.9958384806224587,0.9999560939683844,1.0,1.0
Cndp1,0.0052157147,-0.034308203,0.9958384806224587,0.9999560939683844,1.0,1.0
Mbl2,0.0051606866,-0.026144687,0.9958823860631763,0.9999560939683844,1.0,1.0
Wnt3,0.0051606866,-0.027599242,0.9958823860631763,0.9999560939683844,1.0,1.0
Dcc,0.0051606866,-0.023511799,0.9958823860631763,0.9999560939683844,1.0,1.0
Opn1mw,0.0051606866,-0.023863543,0.9958823860631763,0.9999560939683844,1.0,1.0
Abcc6,0.0051080678,-0.015422524,0.9959243692107972,0.9999560939683844,1.0,1.0
Sox30,0.0051056584,-0.01816037,0.9959262915163622,0.9999560939683844,1.0,1.0
Nr5a1,0.0043556,-0.025364252,0.9965247447783413,0.9999560939683844,1.0,1.0
Gabra5,0.0043005724,-0.020935211,0.9965686503987443,0.9999560939683844,1.0,1.0
Clgn,0.0042476645,-0.025361922,0.9966108643938347,0.9999560939683844,1.0,1.0
Epo,0.0034404579,-0.010768491,0.997254917272798,0.9999560939683844,1.0,1.0
Trpm8,0.0033859117,-0.0071154973,0.9972984385847953,0.9999560939683844,1.0,1.0
Glra2,0.0033854297,-0.016520701,0.9972988230487182,0.9999560939683844,1.0,1.0
Pax6,0.0032753737,-0.014930798,0.9973866346249638,0.9999560939683844,1.0,1.0
Prss1,0.0032242003,-0.017134337,0.9974274647119795,0.9999560939683844,1.0,1.0
Gata4,0.0031487416,-0.017431393,0.9974876718017035,0.9999560939683844,1.0,1.0
Dbh,0.0025803433,-0.0127888145,0.9979411861776468,0.9999560939683844,1.0,1.0
Sdk1,0.0025416985,-0.32872817,0.9979720202598663,0.9999560939683844,1.0,1.0
Chrna2,0.0024702873,-0.009507179,0.9980289979608802,0.9999560939683844,1.0,1.0
A2m,0.0022222274,-0.049706783,0.9982269205774815,0.9999560939683844,1.0,1.0
Pcdha2,0.0017202289,-0.0072146934,0.9986274566055959,0.9999560939683844,1.0,1.0
Pcsk9,0.0016664537,-0.007531806,0.9986703629637849,0.9999560939683844,1.0,1.0
Slc45a2,0.0016652008,-0.007749392,0.9986713625743266,0.9999560939683844,1.0,1.0
Treh,0.0016652008,-0.008111299,0.9986713625743266,0.9999560939683844,1.0,1.0
Cyp11a1,0.0015629508,-0.011878874,0.9987529461800461,0.9999560939683844,1.0,1.0
Cfap44,0.001497611,-0.02407119,0.998805079725738,0.9999560939683844,1.0,1.0
Otc,0.0014490399,-0.0037322992,0.9988438338692163,0.9999560939683844,1.0,1.0
Itga11,0.001437668,-0.018475747,0.9988529072603487,0.9999560939683844,1.0,1.0
Gnaz,0.001424176,-0.010524826,0.9988636723008676,0.9999560939683844,1.0,1.0
Hes5,0.0013993123,-0.011977524,0.9988835107332215,0.9999560939683844,1.0,1.0
Slc13a4,0.0013402366,-0.03221601,0.9989306462360946,0.9999560939683844,1.0,1.0
Myh3,0.0008050864,-0.0032344996,0.999357634065361,0.9999560939683844,1.0,1.0
Oc90,0.00075005833,-0.003543408,0.9994015400837202,0.9999560939683844,1.0,1.0
Rxfp3,0.0006950303,-0.0029592586,0.9994454461038914,0.9999560939683844,1.0,1.0
Cdh8,0.0006950303,-0.0032519263,0.9994454461038914,0.9999560939683844,1.0,1.0
Snap91,-5.502805e-05,0.00029546797,0.9999560939683844,0.9999560939683844,1.0,1.0
Slc18a3,-5.502805e-05,0.00039441657,0.9999560939683844,0.9999560939683844,1.0,1.0
Crygs,-5.502805e-05,0.00027585484,0.9999560939683844,0.9999560939683844,1.0,1.0
Klk5,-5.502805e-05,0.0003452394,0.9999560939683844,0.9999560939683844,1.0,1.0
Trpv3,-0.0001087069,-0.002496356,0.9999132644420492,0.9999560939683844,1.0,1.0
Fezf2,-0.0001100561,0.00042599294,0.9999121879369016,0.9999560939683844,1.0,1.0
